a,b,content_rate,style_rate,neither_rate,n
6,6,0.9860000014305115,0.9860000014305115,nan,500
6,7,0.4440000057220459,0.041999999433755875,0.5139999948441982,500
6,8,0.5559999942779541,0.32600000500679016,0.11800000071525574,500
6,9,0.5920000076293945,0.11800000071525574,0.28999999165534973,500
7,0,0.5180000066757202,0.09799999743700027,0.3839999958872795,500
7,1,0.8679999709129333,0.024000000208616257,0.1080000288784504,500
7,2,0.5720000267028809,0.2639999985694885,0.16399997472763062,500
7,3,0.3240000009536743,0.5080000162124634,0.1679999828338623,500
7,4,0.6899999976158142,0.12600000202655792,0.18400000035762787,500
7,5,0.30000001192092896,0.2619999945163727,0.43799999356269836,500
7,6,0.5519999861717224,0.019999999552965164,0.4280000142753124,500
7,7,0.9919999837875366,0.9919999837875366,nan,500
7,8,0.38600000739097595,0.22200000286102295,0.3919999897480011,500
7,9,0.49399998784065247,0.4740000069141388,0.03200000524520874,500
8,0,0.7239999771118164,0.1080000028014183,0.1680000200867653,500
8,1,0.5979999899864197,0.041999999433755875,0.36000001057982445,500
8,2,0.4259999990463257,0.47200000286102295,0.10199999809265137,500
8,3,0.4959999918937683,0.4059999883174896,0.09800001978874207,500
8,4,0.550000011920929,0.0820000022649765,0.36799998581409454,500
8,5,0.5199999809265137,0.3959999978542328,0.08400002121925354,500
8,6,0.5260000228881836,0.20000000298023224,0.27399997413158417,500
8,7,0.41600000858306885,0.10400000214576721,0.47999998927116394,500
8,8,1.0,1.0,nan,500
8,9,0.5339999794960022,0.3840000033378601,0.0820000171661377,500
9,0,0.5600000023841858,0.11800000071525574,0.32199999690055847,500
9,1,0.5759999752044678,0.03200000151991844,0.3920000232756138,500
9,2,0.33000001311302185,0.21799999475479126,0.4519999921321869,500
9,3,0.3779999911785126,0.34599998593330383,0.2760000228881836,500
9,4,0.5799999833106995,0.3919999897480011,0.02800002694129944,500
9,5,0.3959999978542328,0.3499999940395355,0.2540000081062317,500
9,6,0.4059999883174896,0.07800000160932541,0.516000010073185,500
9,7,0.5899999737739563,0.32600000500679016,0.08400002121925354,500
9,8,0.31200000643730164,0.4880000054836273,0.19999998807907104,500
9,9,0.9940000176429749,0.9940000176429749,nan,500
